-99.44908	18.232912	937.9681	357.14783
-99.44349	18.250479	926.58746	359.1887
-99.43789	18.268045	931.88354	361.22952
-99.43229	18.285612	929.60095	363.27036
-99.42669	18.303179	882.69904	365.31122
-99.42109	18.320745	863.1382	367.35205
-99.41549	18.338312	888.1944	369.3929
-99.40988	18.355879	885.36053	371.43375
-99.40428	18.373446	989.0222	373.47458
-99.398674	18.39101	1237.2565	375.51544
-99.39307	18.408577	1479.8568	377.55627
-99.38746	18.426142	1742.828	379.59714
-99.38185	18.443708	1879.9855	381.63797
-99.376236	18.461273	1889.909	383.6788
-99.37063	18.478838	1940.9717	385.71967
-99.36501	18.496403	1827.331	387.7605
-99.3594	18.513968	1471.592	389.80136
-99.35378	18.531532	1220.7811	391.8422
-99.34817	18.549097	1093.8965	393.88303
-99.34255	18.56666	987.4908	395.9239
-99.33694	18.584225	904.02625	397.96472
-99.331314	18.60179	904.0243	400.00558
-99.32569	18.619352	902.7992	402.04642
-99.32007	18.636915	927.5609	404.08725
-99.314445	18.65448	971.4305	406.1281
-99.30882	18.672043	979.08203	408.16895
-99.3032	18.689606	995.0555	410.2098
-99.29757	18.707169	1031.4052	412.25064
-99.29195	18.724731	1062.987	414.29147
-99.286316	18.742294	1053.0244	416.33234
-99.280685	18.759857	1123.7683	418.37317
-99.275055	18.777418	1191.3177	420.41403
-99.269424	18.794981	1226.0164	422.45486
-99.26379	18.812542	1229.8477	424.4957
-99.258156	18.830105	1268.2001	426.53656
-99.25252	18.847666	1298.0897	428.5774
-99.24688	18.865227	1343.1608	430.61826
-99.24124	18.882788	1399.1527	432.6591
-99.2356	18.90035	1449.1167	434.69992
-99.229965	18.91791	1504.4615	436.74078
-99.22432	18.93547	1576.8599	438.78162
-99.21867	18.953032	1667.0917	440.82248
-99.213036	18.970592	1775.8868	442.8633
-99.20739	18.988152	1984.421	444.90414
-99.201744	19.005713	2218.6216	446.945
-99.19609	19.023272	2496.2317	448.98584
-99.190445	19.040833	2722.3179	451.0267
-99.18479	19.058392	2871.2974	453.06754
-99.17914	19.07595	3015.6333	455.10837
-99.17349	19.09351	3110.1968	457.14923
-99.16784	19.111069	3125.951	459.19006
-99.16218	19.128628	3083.405	461.23093
-99.156525	19.146187	2976.1155	463.27176
-99.15086	19.163746	2894.8616	465.3126
-99.14521	19.181303	2810.2332	467.35345
-99.13955	19.198862	2680.8264	469.3943
-99.13389	19.21642	2567.5632	471.43515
-99.12823	19.233976	2380.5947	473.47598
-99.12256	19.251535	2276.7683	475.51685
-99.1169	19.269093	2240.5166	477.55768
-99.11123	19.28665	2239.0405	479.5985
-99.10556	19.304207	2237.2756	481.63937
-99.09989	19.321764	2250.3333	483.6802
-99.09422	19.339321	2296.1116	485.72107
-99.088554	19.356876	2261.853	487.7619
-99.082886	19.374434	2238.573	489.80273
-99.07721	19.391989	2237.0278	491.8436
-99.07153	19.409546	2234.188	493.88443
-99.06586	19.427101	2232.927	495.9253
-99.06018	19.444656	2233.8672	497.96613
-99.054504	19.462212	2235.2747	500.00696
-99.04883	19.479767	2233.9639	502.04782
-99.043144	19.497322	2234.463	504.08865
-99.03746	19.514877	2235.4314	506.12952
-99.03178	19.532433	2235.6443	508.17035
-99.02609	19.549988	2235.616	510.21118
-99.02041	19.567541	2238.5608	512.252
-99.014725	19.585096	2239.8572	514.2929
-99.00903	19.60265	2241.739	516.33374
-99.00335	19.620205	2246.7742	518.3746
-98.99766	19.637758	2285.5208	520.4154
-98.99197	19.655312	2356.1714	522.45624
-98.986275	19.672865	2334.3152	524.49713
-98.980576	19.690418	2284.273	526.53796
-98.974884	19.707972	2271.067	528.5788
-98.969185	19.725523	2253.4087	530.6196
-98.963486	19.743076	2255.2556	532.66046
-98.95779	19.76063	2274.7495	534.70135
-98.95209	19.778181	2316.607	536.7422
-98.94639	19.795732	2339.3206	538.783
-98.94068	19.813286	2334.7346	540.82385
-98.934975	19.830837	2312.1687	542.8647
-98.929276	19.848389	2306.183	544.9056
-98.92357	19.86594	2327.585	546.9464
-98.917854	19.883492	2354.845	548.98724
-98.91215	19.901043	2341.1245	551.0281
-98.90644	19.918592	2327.3267	553.0689
-98.90073	19.936144	2333.641	555.1098
-98.89501	19.953693	2361.728	557.15063
-98.8893	19.971245	2405.6165	559.19147
-98.88358	19.988794	2441.7153	561.2323
-98.87787	20.006344	2426.2205	563.27313
-98.87215	20.023893	2526.0415	565.314
-98.86643	20.041443	2546.6006	567.35486
-98.86071	20.058992	2574.1758	569.3957
-98.85499	20.076542	2647.005	571.4365
-98.849266	20.094091	2648.7983	573.47736
-98.84354	20.11164	2542.7961	575.51825
-98.837814	20.129189	2471.4846	577.5591
-98.832085	20.146738	2447.338	579.5999
-98.826355	20.164286	2504.915	581.64075
-98.820625	20.181833	2607.2102	583.6816
-98.814896	20.19938	2546.909	585.7225
-98.809166	20.216928	2391.2139	587.7633
-98.80343	20.234476	2306.7822	589.80414
-98.79769	20.252024	2169.6223	591.845
-98.79196	20.269571	2140.2537	593.8858
-98.786224	20.287119	1926.6471	595.9267
-98.78048	20.304665	1817.5613	597.9675
-98.77474	20.322212	1875.1827	600.00836
-98.769005	20.339758	1970.9838	602.0492
-98.76326	20.357304	1980.4923	604.09
-98.757515	20.37485	2102.3838	606.1309
-98.75177	20.392397	2031.8312	608.17175
-98.746025	20.409943	2045.3588	610.2126
-98.74027	20.427486	2067.3823	612.2534
-98.73453	20.445032	1994.2295	614.29425
-98.728775	20.462578	1891.2319	616.33514
-98.72302	20.480122	1734.6716	618.376
-98.71727	20.497667	1448.8328	620.4168
-98.71152	20.515211	1398.6442	622.45764
-98.70576	20.532757	1424.564	624.4985
-98.700005	20.5503	1601.4393	626.53937
-98.694244	20.567844	1811.8489	628.5802
-98.688484	20.585388	1865.5507	630.62103
-98.682724	20.602932	1953.5787	632.66187
-98.67696	20.620476	2084.342	634.7027
-98.671196	20.638018	2040.0139	636.7436
-98.66543	20.655561	2048.2625	638.7844
-98.65967	20.673103	1995.3658	640.82526
-98.6539	20.690647	1919.7188	642.8661
-98.648125	20.708189	1818.7233	644.9069
-98.64236	20.72573	1566.8552	646.9478
-98.63659	20.743273	1226.6049	648.98865
-98.63081	20.760815	1240.3794	651.0295
-98.62504	20.778357	1564.0189	653.0703
-98.61926	20.795898	1514.7812	655.11115
-98.61349	20.813438	1243.8453	657.15204
-98.607704	20.83098	1095.6307	659.1929
-98.60193	20.848522	921.7157	661.2337
-98.596146	20.866062	1162.7488	663.27454
-98.59036	20.883602	1212.2367	665.31537
-98.58458	20.901142	1046.719	667.35626
-98.5788	20.918682	1152.4567	669.3971
-98.573006	20.936222	980.2212	671.4379
-98.56722	20.953762	680.4395	673.47876
-98.56143	20.971302	933.0941	675.5196
-98.55564	20.988842	1085.3354	677.5605
-98.54985	21.00638	1047.9956	679.6013
-98.54405	21.02392	756.0111	681.64215
-98.53826	21.041458	466.81433	683.683
-98.53246	21.058996	502.26495	685.7238
-98.526665	21.076534	649.1789	687.7647
-98.52087	21.094072	583.2073	689.80554
-98.51507	21.11161	443.7326	691.8464
-98.50926	21.129148	280.14456	693.8872
-98.50346	21.146687	208.8535	695.92804
-98.49766	21.164225	156.43616	697.96893
-98.49185	21.18176	129.843	700.00977
-98.486046	21.199297	147.35487	702.0506
-98.48024	21.216835	184.8038	704.09143
-98.47443	21.234371	185.73729	706.13226
-98.46861	21.251907	134.52571	708.17316
-98.46281	21.269444	125.991646	710.214
-98.45699	21.28698	94.723366	712.2548
-98.45117	21.304516	61.273956	714.29565
-98.44536	21.32205	65.576935	716.3365
-98.43954	21.339586	74.35606	718.3774
-98.43372	21.35712	94.1243	720.4182
-98.4279	21.374657	70.04608	722.45905
-98.42207	21.39219	48.10801	724.4999
-98.41625	21.409725	60.15038	726.5407
-98.41043	21.42726	55.893055	728.5816
-98.4046	21.444794	44.918987	730.62244
-98.39877	21.462328	42.295742	732.66327
-98.392944	21.479862	42.224667	734.7041
-98.387115	21.497396	44.382023	736.74493
-98.38128	21.514929	60.267517	738.7858
-98.37545	21.532461	58.846394	740.82666
-98.36961	21.549995	63.935818	742.8675
-98.36378	21.567528	54.03882	744.9083
-98.35794	21.58506	57.561836	746.94916
-98.3521	21.602592	53.12521	748.99005
-98.34626	21.620125	46.88981	751.0309
